"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","POP","TOT","MLN_PER","A","1995",18.004882,
"AUS","POP","TOT","MLN_PER","A","1996",18.224767,
"AUS","POP","TOT","MLN_PER","A","1997",18.423037,
"AUS","POP","TOT","MLN_PER","A","1998",18.607584,
"AUS","POP","TOT","MLN_PER","A","1999",18.812264,
"AUS","POP","TOT","MLN_PER","A","2000",19.028802,
"AUS","POP","TOT","MLN_PER","A","2001",19.274701,
"AUS","POP","TOT","MLN_PER","A","2002",19.49521,
"AUS","POP","TOT","MLN_PER","A","2003",19.720737,
"AUS","POP","TOT","MLN_PER","A","2004",19.932722,
"AUS","POP","TOT","MLN_PER","A","2005",20.176844,
"AUS","POP","TOT","MLN_PER","A","2006",20.450966,
"AUS","POP","TOT","MLN_PER","A","2007",20.827622,
"AUS","POP","TOT","MLN_PER","A","2008",21.249199,
"AUS","POP","TOT","MLN_PER","A","2009",21.691653,
"AUS","POP","TOT","MLN_PER","A","2010",22.03175,
"AUS","POP","TOT","MLN_PER","A","2011",22.340024,
"AUS","POP","TOT","MLN_PER","A","2012",22.733465,
"AUS","POP","TOT","MLN_PER","A","2013",23.128129,
"AUS","POP","TOT","MLN_PER","A","2014",23.475686,
"AUS","POP","TOT","MLN_PER","A","2015",23.815995,
"AUS","POP","TOT","MLN_PER","A","2016",24.190907,
"AUS","POP","TOT","MLN_PER","A","2017",24.60186,
"AUT","POP","TOT","MLN_PER","A","1995",7.948278,
"AUT","POP","TOT","MLN_PER","A","1996",7.959016,
"AUT","POP","TOT","MLN_PER","A","1997",7.968041,
"AUT","POP","TOT","MLN_PER","A","1998",7.976789,
"AUT","POP","TOT","MLN_PER","A","1999",7.992323,
"AUT","POP","TOT","MLN_PER","A","2000",8.011566,
"AUT","POP","TOT","MLN_PER","A","2001",8.042293,
"AUT","POP","TOT","MLN_PER","A","2002",8.082121,
"AUT","POP","TOT","MLN_PER","A","2003",8.118245,
"AUT","POP","TOT","MLN_PER","A","2004",8.169441,
"AUT","POP","TOT","MLN_PER","A","2005",8.225278,
"AUT","POP","TOT","MLN_PER","A","2006",8.267948,
"AUT","POP","TOT","MLN_PER","A","2007",8.295189,
"AUT","POP","TOT","MLN_PER","A","2008",8.321541,
"AUT","POP","TOT","MLN_PER","A","2009",8.341483,
"AUT","POP","TOT","MLN_PER","A","2010",8.361069,
"AUT","POP","TOT","MLN_PER","A","2011",8.388534,
"AUT","POP","TOT","MLN_PER","A","2012",8.426311,
"AUT","POP","TOT","MLN_PER","A","2013",8.47723,
"AUT","POP","TOT","MLN_PER","A","2014",8.543932,
"AUT","POP","TOT","MLN_PER","A","2015",8.629519,
"AUT","POP","TOT","MLN_PER","A","2016",8.739806,
"AUT","POP","TOT","MLN_PER","A","2017",8.795073,
"BEL","POP","TOT","MLN_PER","A","1995",10.136814,
"BEL","POP","TOT","MLN_PER","A","1996",10.156641,
"BEL","POP","TOT","MLN_PER","A","1997",10.181246,
"BEL","POP","TOT","MLN_PER","A","1998",10.203012,
"BEL","POP","TOT","MLN_PER","A","1999",10.226419,
"BEL","POP","TOT","MLN_PER","A","2000",10.251247,
"BEL","POP","TOT","MLN_PER","A","2001",10.286571,
"BEL","POP","TOT","MLN_PER","A","2002",10.332783,
"BEL","POP","TOT","MLN_PER","A","2003",10.37613,
"BEL","POP","TOT","MLN_PER","A","2004",10.421133,
"BEL","POP","TOT","MLN_PER","A","2005",10.478617,
"BEL","POP","TOT","MLN_PER","A","2006",10.547956,
"BEL","POP","TOT","MLN_PER","A","2007",10.625701,
"BEL","POP","TOT","MLN_PER","A","2008",10.709976,
"BEL","POP","TOT","MLN_PER","A","2009",10.796498,
"BEL","POP","TOT","MLN_PER","A","2010",10.895589,
"BEL","POP","TOT","MLN_PER","A","2011",10.993616,
"BEL","POP","TOT","MLN_PER","A","2012",11.067748,
"BEL","POP","TOT","MLN_PER","A","2013",11.125033,
"BEL","POP","TOT","MLN_PER","A","2014",11.179778,
"BEL","POP","TOT","MLN_PER","A","2015",11.238474,
"BEL","POP","TOT","MLN_PER","A","2016",11.295003,
"BEL","POP","TOT","MLN_PER","A","2017",11.349081,
"CAN","POP","TOT","MLN_PER","A","1995",29.302311,
"CAN","POP","TOT","MLN_PER","A","1996",29.610218,
"CAN","POP","TOT","MLN_PER","A","1997",29.905948,
"CAN","POP","TOT","MLN_PER","A","1998",30.155173,
"CAN","POP","TOT","MLN_PER","A","1999",30.401286,
"CAN","POP","TOT","MLN_PER","A","2000",30.68573,
"CAN","POP","TOT","MLN_PER","A","2001",31.020902,
"CAN","POP","TOT","MLN_PER","A","2002",31.360079,
"CAN","POP","TOT","MLN_PER","A","2003",31.644028,
"CAN","POP","TOT","MLN_PER","A","2004",31.940655,
"CAN","POP","TOT","MLN_PER","A","2005",32.243753,
"CAN","POP","TOT","MLN_PER","A","2006",32.571174,
"CAN","POP","TOT","MLN_PER","A","2007",32.889025,
"CAN","POP","TOT","MLN_PER","A","2008",33.247118,
"CAN","POP","TOT","MLN_PER","A","2009",33.628895,
"CAN","POP","TOT","MLN_PER","A","2010",34.004889,
"CAN","POP","TOT","MLN_PER","A","2011",34.339328,
"CAN","POP","TOT","MLN_PER","A","2012",34.714222,
"CAN","POP","TOT","MLN_PER","A","2013",35.082954,
"CAN","POP","TOT","MLN_PER","A","2014",35.437435,
"CAN","POP","TOT","MLN_PER","A","2015",35.702908,
"CAN","POP","TOT","MLN_PER","A","2016",36.109487,
"CAN","POP","TOT","MLN_PER","A","2017",36.540268,
"CZE","POP","TOT","MLN_PER","A","1995",10.330759,
"CZE","POP","TOT","MLN_PER","A","1996",10.315353,
"CZE","POP","TOT","MLN_PER","A","1997",10.303642,
"CZE","POP","TOT","MLN_PER","A","1998",10.294943,
"CZE","POP","TOT","MLN_PER","A","1999",10.282784,
"CZE","POP","TOT","MLN_PER","A","2000",10.272503,
"CZE","POP","TOT","MLN_PER","A","2001",10.224192,
"CZE","POP","TOT","MLN_PER","A","2002",10.200774,
"CZE","POP","TOT","MLN_PER","A","2003",10.201651,
"CZE","POP","TOT","MLN_PER","A","2004",10.206923,
"CZE","POP","TOT","MLN_PER","A","2005",10.234092,
"CZE","POP","TOT","MLN_PER","A","2006",10.266646,
"CZE","POP","TOT","MLN_PER","A","2007",10.322689,
"CZE","POP","TOT","MLN_PER","A","2008",10.429692,
"CZE","POP","TOT","MLN_PER","A","2009",10.491492,
"CZE","POP","TOT","MLN_PER","A","2010",10.517247,
"CZE","POP","TOT","MLN_PER","A","2011",10.496672,
"CZE","POP","TOT","MLN_PER","A","2012",10.509286,
"CZE","POP","TOT","MLN_PER","A","2013",10.510719,
"CZE","POP","TOT","MLN_PER","A","2014",10.524783,
"CZE","POP","TOT","MLN_PER","A","2015",10.542942,
"CZE","POP","TOT","MLN_PER","A","2016",10.565284,
"CZE","POP","TOT","MLN_PER","A","2017",10.589526,
"DNK","POP","TOT","MLN_PER","A","1995",5.227861,
"DNK","POP","TOT","MLN_PER","A","1996",5.261503,
"DNK","POP","TOT","MLN_PER","A","1997",5.28422,
"DNK","POP","TOT","MLN_PER","A","1998",5.301304,
"DNK","POP","TOT","MLN_PER","A","1999",5.319111,
"DNK","POP","TOT","MLN_PER","A","2000",5.337344,
"DNK","POP","TOT","MLN_PER","A","2001",5.355082,
"DNK","POP","TOT","MLN_PER","A","2002",5.374255,
"DNK","POP","TOT","MLN_PER","A","2003",5.387174,
"DNK","POP","TOT","MLN_PER","A","2004",5.401177,
"DNK","POP","TOT","MLN_PER","A","2005",5.415978,
"DNK","POP","TOT","MLN_PER","A","2006",5.434567,
"DNK","POP","TOT","MLN_PER","A","2007",5.457415,
"DNK","POP","TOT","MLN_PER","A","2008",5.489022,
"DNK","POP","TOT","MLN_PER","A","2009",5.519441,
"DNK","POP","TOT","MLN_PER","A","2010",5.543819,
"DNK","POP","TOT","MLN_PER","A","2011",5.566856,
"DNK","POP","TOT","MLN_PER","A","2012",5.587085,
"DNK","POP","TOT","MLN_PER","A","2013",5.608784,
"DNK","POP","TOT","MLN_PER","A","2014",5.639719,
"DNK","POP","TOT","MLN_PER","A","2015",5.678348,
"DNK","POP","TOT","MLN_PER","A","2016",5.724456,
"DNK","POP","TOT","MLN_PER","A","2017",5.760694,
"FIN","POP","TOT","MLN_PER","A","1995",5.107787,
"FIN","POP","TOT","MLN_PER","A","1996",5.124573,
"FIN","POP","TOT","MLN_PER","A","1997",5.139839,
"FIN","POP","TOT","MLN_PER","A","1998",5.153499,
"FIN","POP","TOT","MLN_PER","A","1999",5.16547,
"FIN","POP","TOT","MLN_PER","A","2000",5.176203,
"FIN","POP","TOT","MLN_PER","A","2001",5.188005,
"FIN","POP","TOT","MLN_PER","A","2002",5.200598,
"FIN","POP","TOT","MLN_PER","A","2003",5.21301,
"FIN","POP","TOT","MLN_PER","A","2004",5.228173,
"FIN","POP","TOT","MLN_PER","A","2005",5.2461,
"FIN","POP","TOT","MLN_PER","A","2006",5.266266,
"FIN","POP","TOT","MLN_PER","A","2007",5.288719,
"FIN","POP","TOT","MLN_PER","A","2008",5.313398,
"FIN","POP","TOT","MLN_PER","A","2009",5.338867,
"FIN","POP","TOT","MLN_PER","A","2010",5.363341,
"FIN","POP","TOT","MLN_PER","A","2011",5.388272,
"FIN","POP","TOT","MLN_PER","A","2012",5.413967,
"FIN","POP","TOT","MLN_PER","A","2013",5.438975,
"FIN","POP","TOT","MLN_PER","A","2014",5.461507,
"FIN","POP","TOT","MLN_PER","A","2015",5.479528,
"FIN","POP","TOT","MLN_PER","A","2016",5.495297,
"FIN","POP","TOT","MLN_PER","A","2017",5.508209,
"FRA","POP","TOT","MLN_PER","A","1995",59.383991,
"FRA","POP","TOT","MLN_PER","A","1996",59.589289,
"FRA","POP","TOT","MLN_PER","A","1997",59.795263,
"FRA","POP","TOT","MLN_PER","A","1998",60.011008,
"FRA","POP","TOT","MLN_PER","A","1999",60.315406,
"FRA","POP","TOT","MLN_PER","A","2000",60.72478,
"FRA","POP","TOT","MLN_PER","A","2001",61.163237,
"FRA","POP","TOT","MLN_PER","A","2002",61.60455,
"FRA","POP","TOT","MLN_PER","A","2003",62.037544,
"FRA","POP","TOT","MLN_PER","A","2004",62.4908,
"FRA","POP","TOT","MLN_PER","A","2005",62.958328,
"FRA","POP","TOT","MLN_PER","A","2006",63.393406,
"FRA","POP","TOT","MLN_PER","A","2007",63.781275,
"FRA","POP","TOT","MLN_PER","A","2008",64.133174,
"FRA","POP","TOT","MLN_PER","A","2009",64.458715,
"FRA","POP","TOT","MLN_PER","A","2010",64.773169,
"FRA","POP","TOT","MLN_PER","A","2011",65.087317,
"FRA","POP","TOT","MLN_PER","A","2012",65.402998,
"FRA","POP","TOT","MLN_PER","A","2013",65.735961,
"FRA","POP","TOT","MLN_PER","A","2014",66.276671,
"FRA","POP","TOT","MLN_PER","A","2015",66.512558,
"FRA","POP","TOT","MLN_PER","A","2016",66.68553,
"FRA","POP","TOT","MLN_PER","A","2017",66.829563,
"DEU","POP","TOT","MLN_PER","A","1995",81.678046,
"DEU","POP","TOT","MLN_PER","A","1996",81.914834,
"DEU","POP","TOT","MLN_PER","A","1997",82.034775,
"DEU","POP","TOT","MLN_PER","A","1998",82.047197,
"DEU","POP","TOT","MLN_PER","A","1999",82.100243,
"DEU","POP","TOT","MLN_PER","A","2000",82.211501,
"DEU","POP","TOT","MLN_PER","A","2001",82.349926,
"DEU","POP","TOT","MLN_PER","A","2002",82.488493,
"DEU","POP","TOT","MLN_PER","A","2003",82.534175,
"DEU","POP","TOT","MLN_PER","A","2004",82.516268,
"DEU","POP","TOT","MLN_PER","A","2005",82.469421,
"DEU","POP","TOT","MLN_PER","A","2006",82.376447,
"DEU","POP","TOT","MLN_PER","A","2007",82.266373,
"DEU","POP","TOT","MLN_PER","A","2008",82.110097,
"DEU","POP","TOT","MLN_PER","A","2009",81.902308,
"DEU","POP","TOT","MLN_PER","A","2010",81.776936,
"DEU","POP","TOT","MLN_PER","A","2011",80.274981,
"DEU","POP","TOT","MLN_PER","A","2012",80.425826,
"DEU","POP","TOT","MLN_PER","A","2013",80.645605,
"DEU","POP","TOT","MLN_PER","A","2014",80.982495,
"DEU","POP","TOT","MLN_PER","A","2015",81.686608,
"DEU","POP","TOT","MLN_PER","A","2016",82.348669,
"DEU","POP","TOT","MLN_PER","A","2017",82.656997,
"GRC","POP","TOT","MLN_PER","A","1995",10.56216,
"GRC","POP","TOT","MLN_PER","A","1996",10.608801,
"GRC","POP","TOT","MLN_PER","A","1997",10.661264,
"GRC","POP","TOT","MLN_PER","A","1998",10.720507,
"GRC","POP","TOT","MLN_PER","A","1999",10.761698,
"GRC","POP","TOT","MLN_PER","A","2000",10.805806,
"GRC","POP","TOT","MLN_PER","A","2001",10.862129,
"GRC","POP","TOT","MLN_PER","A","2002",10.902022,
"GRC","POP","TOT","MLN_PER","A","2003",10.928072,
"GRC","POP","TOT","MLN_PER","A","2004",10.955142,
"GRC","POP","TOT","MLN_PER","A","2005",10.987316,
"GRC","POP","TOT","MLN_PER","A","2006",11.020366,
"GRC","POP","TOT","MLN_PER","A","2007",11.048466,
"GRC","POP","TOT","MLN_PER","A","2008",11.077839,
"GRC","POP","TOT","MLN_PER","A","2009",11.107017,
"GRC","POP","TOT","MLN_PER","A","2010",11.121344,
"GRC","POP","TOT","MLN_PER","A","2011",11.1049,
"GRC","POP","TOT","MLN_PER","A","2012",11.04501,
"GRC","POP","TOT","MLN_PER","A","2013",10.965209,
"GRC","POP","TOT","MLN_PER","A","2014",10.892415,
"GRC","POP","TOT","MLN_PER","A","2015",10.820883,
"GRC","POP","TOT","MLN_PER","A","2016",10.775971,
"GRC","POP","TOT","MLN_PER","A","2017",10.754679,
"HUN","POP","TOT","MLN_PER","A","1995",10.328967,
"HUN","POP","TOT","MLN_PER","A","1996",10.311235,
"HUN","POP","TOT","MLN_PER","A","1997",10.290475,
"HUN","POP","TOT","MLN_PER","A","1998",10.266571,
"HUN","POP","TOT","MLN_PER","A","1999",10.237527,
"HUN","POP","TOT","MLN_PER","A","2000",10.210965,
"HUN","POP","TOT","MLN_PER","A","2001",10.187578,
"HUN","POP","TOT","MLN_PER","A","2002",10.15861,
"HUN","POP","TOT","MLN_PER","A","2003",10.129554,
"HUN","POP","TOT","MLN_PER","A","2004",10.10714,
"HUN","POP","TOT","MLN_PER","A","2005",10.087064,
"HUN","POP","TOT","MLN_PER","A","2006",10.071374,
"HUN","POP","TOT","MLN_PER","A","2007",10.055778,
"HUN","POP","TOT","MLN_PER","A","2008",10.038186,
"HUN","POP","TOT","MLN_PER","A","2009",10.022647,
"HUN","POP","TOT","MLN_PER","A","2010",10.00002,
"HUN","POP","TOT","MLN_PER","A","2011",9.958824,
"HUN","POP","TOT","MLN_PER","A","2012",9.920364,
"HUN","POP","TOT","MLN_PER","A","2013",9.893083,
"HUN","POP","TOT","MLN_PER","A","2014",9.866466,
"HUN","POP","TOT","MLN_PER","A","2015",9.843025,
"HUN","POP","TOT","MLN_PER","A","2016",9.814026,
"HUN","POP","TOT","MLN_PER","A","2017",9.787969,
"ISL","POP","TOT","MLN_PER","A","1995",0.267467,
"ISL","POP","TOT","MLN_PER","A","1996",0.268918,
"ISL","POP","TOT","MLN_PER","A","1997",0.27113,
"ISL","POP","TOT","MLN_PER","A","1998",0.274049,
"ISL","POP","TOT","MLN_PER","A","1999",0.277384,
"ISL","POP","TOT","MLN_PER","A","2000",0.2812,
"ISL","POP","TOT","MLN_PER","A","2001",0.28497,
"ISL","POP","TOT","MLN_PER","A","2002",0.287516,
"ISL","POP","TOT","MLN_PER","A","2003",0.289522,
"ISL","POP","TOT","MLN_PER","A","2004",0.292077,
"ISL","POP","TOT","MLN_PER","A","2005",0.296734,
"ISL","POP","TOT","MLN_PER","A","2006",0.303784,
"ISL","POP","TOT","MLN_PER","A","2007",0.311567,
"ISL","POP","TOT","MLN_PER","A","2008",0.317404,
"ISL","POP","TOT","MLN_PER","A","2009",0.318501,
"ISL","POP","TOT","MLN_PER","A","2010",0.318044,
"ISL","POP","TOT","MLN_PER","A","2011",0.319011,
"ISL","POP","TOT","MLN_PER","A","2012",0.320723,
"ISL","POP","TOT","MLN_PER","A","2013",0.323763,
"ISL","POP","TOT","MLN_PER","A","2014",0.327379,
"ISL","POP","TOT","MLN_PER","A","2015",0.330818,
"ISL","POP","TOT","MLN_PER","A","2016",0.335435,
"ISL","POP","TOT","MLN_PER","A","2017",0.343399,
"IRL","POP","TOT","MLN_PER","A","1995",3.6013,
"IRL","POP","TOT","MLN_PER","A","1996",3.626087,
"IRL","POP","TOT","MLN_PER","A","1997",3.664313,
"IRL","POP","TOT","MLN_PER","A","1998",3.703082,
"IRL","POP","TOT","MLN_PER","A","1999",3.741647,
"IRL","POP","TOT","MLN_PER","A","2000",3.789536,
"IRL","POP","TOT","MLN_PER","A","2001",3.847198,
"IRL","POP","TOT","MLN_PER","A","2002",3.917203,
"IRL","POP","TOT","MLN_PER","A","2003",3.979853,
"IRL","POP","TOT","MLN_PER","A","2004",4.045188,
"IRL","POP","TOT","MLN_PER","A","2005",4.133839,
"IRL","POP","TOT","MLN_PER","A","2006",4.232929,
"IRL","POP","TOT","MLN_PER","A","2007",4.375842,
"IRL","POP","TOT","MLN_PER","A","2008",4.48507,
"IRL","POP","TOT","MLN_PER","A","2009",4.533395,
"IRL","POP","TOT","MLN_PER","A","2010",4.554763,
"IRL","POP","TOT","MLN_PER","A","2011",4.574888,
"IRL","POP","TOT","MLN_PER","A","2012",4.593697,
"IRL","POP","TOT","MLN_PER","A","2013",4.614669,
"IRL","POP","TOT","MLN_PER","A","2014",4.64544,
"IRL","POP","TOT","MLN_PER","A","2015",4.687787,
"IRL","POP","TOT","MLN_PER","A","2016",4.739597,
"IRL","POP","TOT","MLN_PER","A","2017",4.79249,
"ITA","POP","TOT","MLN_PER","A","1995",56.844301,
"ITA","POP","TOT","MLN_PER","A","1996",56.860279,
"ITA","POP","TOT","MLN_PER","A","1997",56.890371,
"ITA","POP","TOT","MLN_PER","A","1998",56.906744,
"ITA","POP","TOT","MLN_PER","A","1999",56.916316,
"ITA","POP","TOT","MLN_PER","A","2000",56.942108,
"ITA","POP","TOT","MLN_PER","A","2001",56.974097,
"ITA","POP","TOT","MLN_PER","A","2002",57.059013,
"ITA","POP","TOT","MLN_PER","A","2003",57.3132,
"ITA","POP","TOT","MLN_PER","A","2004",57.685327,
"ITA","POP","TOT","MLN_PER","A","2005",57.969482,
"ITA","POP","TOT","MLN_PER","A","2006",58.14398,
"ITA","POP","TOT","MLN_PER","A","2007",58.438309,
"ITA","POP","TOT","MLN_PER","A","2008",58.826733,
"ITA","POP","TOT","MLN_PER","A","2009",59.095367,
"ITA","POP","TOT","MLN_PER","A","2010",59.277414,
"ITA","POP","TOT","MLN_PER","A","2011",59.379446,
"ITA","POP","TOT","MLN_PER","A","2012",59.539725,
"ITA","POP","TOT","MLN_PER","A","2013",60.233944,
"ITA","POP","TOT","MLN_PER","A","2014",60.789144,
"ITA","POP","TOT","MLN_PER","A","2015",60.730585,
"ITA","POP","TOT","MLN_PER","A","2016",60.627494,
"ITA","POP","TOT","MLN_PER","A","2017",60.536713,
"JPN","POP","TOT","MLN_PER","A","1995",125.570246,
"JPN","POP","TOT","MLN_PER","A","1996",125.864,
"JPN","POP","TOT","MLN_PER","A","1997",126.166,
"JPN","POP","TOT","MLN_PER","A","1998",126.486,
"JPN","POP","TOT","MLN_PER","A","1999",126.686,
"JPN","POP","TOT","MLN_PER","A","2000",126.925843,
"JPN","POP","TOT","MLN_PER","A","2001",127.291,
"JPN","POP","TOT","MLN_PER","A","2002",127.435,
"JPN","POP","TOT","MLN_PER","A","2003",127.619,
"JPN","POP","TOT","MLN_PER","A","2004",127.687,
"JPN","POP","TOT","MLN_PER","A","2005",127.767994,
"JPN","POP","TOT","MLN_PER","A","2006",127.900515,
"JPN","POP","TOT","MLN_PER","A","2007",128.032743,
"JPN","POP","TOT","MLN_PER","A","2008",128.08396,
"JPN","POP","TOT","MLN_PER","A","2009",128.031514,
"JPN","POP","TOT","MLN_PER","A","2010",128.057352,
"JPN","POP","TOT","MLN_PER","A","2011",127.834233,
"JPN","POP","TOT","MLN_PER","A","2012",127.592657,
"JPN","POP","TOT","MLN_PER","A","2013",127.413888,
"JPN","POP","TOT","MLN_PER","A","2014",127.23715,
"JPN","POP","TOT","MLN_PER","A","2015",127.094745,
"JPN","POP","TOT","MLN_PER","A","2016",126.932772,
"JPN","POP","TOT","MLN_PER","A","2017",126.70621,
"KOR","POP","TOT","MLN_PER","A","1995",45.092991,
"KOR","POP","TOT","MLN_PER","A","1996",45.524681,
"KOR","POP","TOT","MLN_PER","A","1997",45.95358,
"KOR","POP","TOT","MLN_PER","A","1998",46.286503,
"KOR","POP","TOT","MLN_PER","A","1999",46.616677,
"KOR","POP","TOT","MLN_PER","A","2000",47.008111,
"KOR","POP","TOT","MLN_PER","A","2001",47.370164,
"KOR","POP","TOT","MLN_PER","A","2002",47.644736,
"KOR","POP","TOT","MLN_PER","A","2003",47.89233,
"KOR","POP","TOT","MLN_PER","A","2004",48.082519,
"KOR","POP","TOT","MLN_PER","A","2005",48.184561,
"KOR","POP","TOT","MLN_PER","A","2006",48.438292,
"KOR","POP","TOT","MLN_PER","A","2007",48.683638,
"KOR","POP","TOT","MLN_PER","A","2008",49.054708,
"KOR","POP","TOT","MLN_PER","A","2009",49.307835,
"KOR","POP","TOT","MLN_PER","A","2010",49.554112,
"KOR","POP","TOT","MLN_PER","A","2011",49.936638,
"KOR","POP","TOT","MLN_PER","A","2012",50.199853,
"KOR","POP","TOT","MLN_PER","A","2013",50.428893,
"KOR","POP","TOT","MLN_PER","A","2014",50.746659,
"KOR","POP","TOT","MLN_PER","A","2015",51.014947,
"KOR","POP","TOT","MLN_PER","A","2016",51.245707,
"KOR","POP","TOT","MLN_PER","A","2017",51.446201,
"LUX","POP","TOT","MLN_PER","A","1995",0.408625,
"LUX","POP","TOT","MLN_PER","A","1996",0.414228,
"LUX","POP","TOT","MLN_PER","A","1997",0.41944,
"LUX","POP","TOT","MLN_PER","A","1998",0.424699,
"LUX","POP","TOT","MLN_PER","A","1999",0.430475,
"LUX","POP","TOT","MLN_PER","A","2000",0.436303,
"LUX","POP","TOT","MLN_PER","A","2001",0.441522,
"LUX","POP","TOT","MLN_PER","A","2002",0.446166,
"LUX","POP","TOT","MLN_PER","A","2003",0.451626,
"LUX","POP","TOT","MLN_PER","A","2004",0.458098,
"LUX","POP","TOT","MLN_PER","A","2005",0.465152,
"LUX","POP","TOT","MLN_PER","A","2006",0.472641,
"LUX","POP","TOT","MLN_PER","A","2007",0.479992,
"LUX","POP","TOT","MLN_PER","A","2008",0.488647,
"LUX","POP","TOT","MLN_PER","A","2009",0.497783,
"LUX","POP","TOT","MLN_PER","A","2010",0.506953,
"LUX","POP","TOT","MLN_PER","A","2011",0.518351,
"LUX","POP","TOT","MLN_PER","A","2012",0.530952,
"LUX","POP","TOT","MLN_PER","A","2013",0.543358,
"LUX","POP","TOT","MLN_PER","A","2014",0.556322,
"LUX","POP","TOT","MLN_PER","A","2015",0.569605,
"LUX","POP","TOT","MLN_PER","A","2016",0.583459,
"LUX","POP","TOT","MLN_PER","A","2017",0.596337,
"MEX","POP","TOT","MLN_PER","A","1995",91.843905,
"MEX","POP","TOT","MLN_PER","A","1996",93.294783,
"MEX","POP","TOT","MLN_PER","A","1997",94.720541,
"MEX","POP","TOT","MLN_PER","A","1998",96.11696,
"MEX","POP","TOT","MLN_PER","A","1999",97.482584,
"MEX","POP","TOT","MLN_PER","A","2000",98.785275,
"MEX","POP","TOT","MLN_PER","A","2001",100.105299,
"MEX","POP","TOT","MLN_PER","A","2002",101.493987,
"MEX","POP","TOT","MLN_PER","A","2003",102.890474,
"MEX","POP","TOT","MLN_PER","A","2004",104.272444,
"MEX","POP","TOT","MLN_PER","A","2005",105.669369,
"MEX","POP","TOT","MLN_PER","A","2006",107.155391,
"MEX","POP","TOT","MLN_PER","A","2007",108.744845,
"MEX","POP","TOT","MLN_PER","A","2008",110.405454,
"MEX","POP","TOT","MLN_PER","A","2009",112.095388,
"MEX","POP","TOT","MLN_PER","A","2010",113.748671,
"MEX","POP","TOT","MLN_PER","A","2011",115.367452,
"MEX","POP","TOT","MLN_PER","A","2012",116.93567,
"MEX","POP","TOT","MLN_PER","A","2013",118.453929,
"MEX","POP","TOT","MLN_PER","A","2014",119.936411,
"MEX","POP","TOT","MLN_PER","A","2015",121.3478,
"MEX","POP","TOT","MLN_PER","A","2016",122.715165,
"MEX","POP","TOT","MLN_PER","A","2017",124.041731,
"NLD","POP","TOT","MLN_PER","A","1995",15.459004,
"NLD","POP","TOT","MLN_PER","A","1996",15.5305,
"NLD","POP","TOT","MLN_PER","A","1997",15.61065,
"NLD","POP","TOT","MLN_PER","A","1998",15.707205,
"NLD","POP","TOT","MLN_PER","A","1999",15.812085,
"NLD","POP","TOT","MLN_PER","A","2000",15.925505,
"NLD","POP","TOT","MLN_PER","A","2001",16.046182,
"NLD","POP","TOT","MLN_PER","A","2002",16.148921,
"NLD","POP","TOT","MLN_PER","A","2003",16.225303,
"NLD","POP","TOT","MLN_PER","A","2004",16.281777,
"NLD","POP","TOT","MLN_PER","A","2005",16.319871,
"NLD","POP","TOT","MLN_PER","A","2006",16.346096,
"NLD","POP","TOT","MLN_PER","A","2007",16.381696,
"NLD","POP","TOT","MLN_PER","A","2008",16.44559,
"NLD","POP","TOT","MLN_PER","A","2009",16.530387,
"NLD","POP","TOT","MLN_PER","A","2010",16.61539,
"NLD","POP","TOT","MLN_PER","A","2011",16.693074,
"NLD","POP","TOT","MLN_PER","A","2012",16.754963,
"NLD","POP","TOT","MLN_PER","A","2013",16.80443,
"NLD","POP","TOT","MLN_PER","A","2014",16.865008,
"NLD","POP","TOT","MLN_PER","A","2015",16.939925,
"NLD","POP","TOT","MLN_PER","A","2016",17.030314,
"NLD","POP","TOT","MLN_PER","A","2017",17.131295,
"NZL","POP","TOT","MLN_PER","A","1995",3.6734,
"NZL","POP","TOT","MLN_PER","A","1996",3.732,
"NZL","POP","TOT","MLN_PER","A","1997",3.7813,
"NZL","POP","TOT","MLN_PER","A","1998",3.815,
"NZL","POP","TOT","MLN_PER","A","1999",3.8351,
"NZL","POP","TOT","MLN_PER","A","2000",3.8577,
"NZL","POP","TOT","MLN_PER","A","2001",3.8805,
"NZL","POP","TOT","MLN_PER","A","2002",3.9485,
"NZL","POP","TOT","MLN_PER","A","2003",4.0272,
"NZL","POP","TOT","MLN_PER","A","2004",4.0875,
"NZL","POP","TOT","MLN_PER","A","2005",4.1339,
"NZL","POP","TOT","MLN_PER","A","2006",4.1846,
"NZL","POP","TOT","MLN_PER","A","2007",4.2238,
"NZL","POP","TOT","MLN_PER","A","2008",4.2598,
"NZL","POP","TOT","MLN_PER","A","2009",4.3026,
"NZL","POP","TOT","MLN_PER","A","2010",4.3507,
"NZL","POP","TOT","MLN_PER","A","2011",4.384,
"NZL","POP","TOT","MLN_PER","A","2012",4.4081,
"NZL","POP","TOT","MLN_PER","A","2013",4.4421,
"NZL","POP","TOT","MLN_PER","A","2014",4.5097,
"NZL","POP","TOT","MLN_PER","A","2015",4.5957,
"NZL","POP","TOT","MLN_PER","A","2016",4.6932,
"NZL","POP","TOT","MLN_PER","A","2017",4.7939,
"NOR","POP","TOT","MLN_PER","A","1995",4.359187,
"NOR","POP","TOT","MLN_PER","A","1996",4.381339,
"NOR","POP","TOT","MLN_PER","A","1997",4.405158,
"NOR","POP","TOT","MLN_PER","A","1998",4.431465,
"NOR","POP","TOT","MLN_PER","A","1999",4.461915,
